26 1 1 0.000000 26.114401 22.614500 19.761999 # CH4 
27 1 1 0.000000 26.114401 22.614500 21.080000 # CH4 
28 1 1 0.000000 26.114401 22.614500 22.396999 # CH4 
29 1 1 0.000000 26.114401 22.614500 23.715000 # CH4 
30 1 1 0.000000 26.114401 22.614500 25.032000 # CH4 
31 1 1 0.000000 26.114401 22.614500 26.350000 # CH4 
32 1 1 0.000000 26.114401 22.614500 0.000000 # CH4 
33 1 1 0.000000 26.114401 22.614500 1.317000 # CH4 
34 1 1 0.000000 26.114401 22.614500 2.635000 # CH4 
35 1 1 0.000000 26.114401 22.614500 3.952000 # CH4 
36 1 1 0.000000 26.114401 22.614500 5.270000 # CH4 
37 1 1 0.000000 26.114401 22.614500 6.587000 # CH4 
38 1 1 0.000000 26.114401 22.614500 7.905000 # CH4 
39 1 1 0.000000 26.114401 22.614500 9.222000 # CH4 
40 1 1 0.000000 26.114401 22.614500 10.540000 # CH4 
41 1 1 0.000000 26.114401 22.614500 11.857000 # CH4 
42 1 1 0.000000 26.114401 22.614500 13.175000 # CH4 
43 1 1 0.000000 13.056400 45.230499 14.492000 # CH4 
44 1 1 0.000000 13.056400 45.230499 15.809999 # CH4 
45 1 1 0.000000 13.056400 45.230499 17.126999 # CH4 
46 1 1 0.000000 13.056400 45.230499 18.445000 # CH4 
47 1 1 0.000000 13.056400 45.230499 19.761999 # CH4 
48 1 1 0.000000 13.056400 45.230499 21.080000 # CH4 
49 1 1 0.000000 13.056400 45.230499 22.396999 # CH4 
50 1 1 0.000000 13.056400 45.230499 23.715000 # CH4 
51 1 1 0.000000 13.056400 45.230499 25.032000 # CH4 
52 1 1 0.000000 13.056400 45.230499 26.350000 # CH4 
53 1 1 0.000000 13.056400 45.230499 0.000000 # CH4 
54 1 1 0.000000 13.056400 45.230499 1.317000 # CH4 
55 1 1 0.000000 13.056400 45.230499 2.635000 # CH4 
56 1 1 0.000000 13.056400 45.230499 3.952000 # CH4 
57 1 1 0.000000 13.056400 45.230499 5.270000 # CH4 
58 1 1 0.000000 13.056400 45.230499 6.587000 # CH4 
59 1 1 0.000000 13.056400 45.230499 7.905000 # CH4 
60 1 1 0.000000 13.056400 45.230499 9.222000 # CH4 
61 1 1 0.000000 13.056400 45.230499 10.540000 # CH4 
62 1 1 0.000000 13.056400 45.230499 11.857000 # CH4 
63 1 1 0.000000 13.056400 45.230499 13.175000 # CH4 
64 1 1 0.000000 13.056400 22.614500 14.492000 # CH4 
65 1 1 0.000000 13.056400 22.614500 15.809999 # CH4 
66 1 1 0.000000 13.056400 22.614500 17.126999 # CH4 
67 1 1 0.000000 13.056400 22.614500 18.445000 # CH4 
68 1 1 0.000000 13.056400 22.614500 19.761999 # CH4 
69 1 1 0.000000 13.056400 22.614500 21.080000 # CH4 
70 1 1 0.000000 13.056400 22.614500 22.396999 # CH4 
71 1 1 0.000000 13.056400 22.614500 23.715000 # CH4 
72 1 1 0.000000 13.056400 22.614500 25.032000 # CH4 
73 1 1 0.000000 13.056400 22.614500 26.350000 # CH4 
74 1 1 0.000000 13.056400 22.614500 0.000000 # CH4 
75 1 1 0.000000 13.056400 22.614500 1.317000 # CH4 
76 1 1 0.000000 13.056400 22.614500 2.635000 # CH4 
77 1 1 0.000000 13.056400 22.614500 3.952000 # CH4 
78 1 1 0.000000 13.056400 22.614500 5.270000 # CH4 
79 1 1 0.000000 13.056400 22.614500 6.587000 # CH4 
80 1 1 0.000000 13.056400 22.614500 7.905000 # CH4 
81 1 1 0.000000 13.056400 22.614500 9.222000 # CH4 
82 1 1 0.000000 13.056400 22.614500 10.540000 # CH4 
83 1 1 0.000000 13.056400 22.614500 11.857000 # CH4 
84 1 7 0.000000 5.314000 7.966000 21.684460 # Mg LIG
85 2 7 0.000000 18.371000 30.580999 21.684460 # Mg LIG
86 3 7 0.000000 4.242000 6.491000 19.378460 # Mg LIG
87 4 7 0.000000 17.299000 29.106001 19.378460 # Mg LIG
88 1 7 0.000000 3.501000 8.158000 23.990459 # Mg LIG
89 2 7 0.000000 16.558001 30.773001 23.990459 # Mg LIG
90 5 7 0.000000 7.743000 14.649000 19.815460 # Mg LIG
91 6 7 0.000000 20.799000 37.264000 19.815460 # Mg LIG
92 7 7 0.000000 8.815000 16.124001 22.120461 # Mg LIG
93 8 7 0.000000 21.872000 38.738998 22.120461 # Mg LIG
94 3 7 0.000000 9.556000 14.457000 17.509460 # Mg LIG
95 4 7 0.000000 22.613001 37.071999 17.509460 # Mg LIG
96 9 7 0.000000 8.815000 31.200001 19.815460 # Mg LIG
97 10 7 0.000000 21.872000 8.585000 19.815460 # Mg LIG
98 11 7 0.000000 9.556000 29.534000 22.120461 # Mg LIG
99 12 7 0.000000 22.613001 6.919000 22.120461 # Mg LIG
100 5 7 0.000000 4.242000 21.568001 23.990459 # Mg LIG
101 13 7 0.000000 17.299000 44.182999 23.990459 # Mg LIG
102 14 7 0.000000 8.815000 1.047000 17.509460 # Mg LIG
103 8 7 0.000000 21.872000 23.662001 17.509460 # Mg LIG
104 9 7 0.000000 5.314000 38.118999 23.990459 # Mg LIG
105 10 7 0.000000 18.371000 15.504000 23.990459 # Mg LIG
106 15 7 0.000000 7.743000 44.801998 22.120461 # Mg LIG
107 16 7 0.000000 20.799000 22.187000 22.120461 # Mg LIG
108 17 7 0.000000 9.556000 44.611000 19.815460 # Mg LIG
109 18 7 0.000000 22.613001 21.996000 19.815460 # Mg LIG
110 19 7 0.000000 3.501000 38.311001 19.378460 # Mg LIG
111 20 7 0.000000 16.558001 15.696000 19.378460 # Mg LIG
112 21 7 0.000000 4.242000 36.645000 21.684460 # Mg LIG
113 22 7 0.000000 17.299000 14.030000 21.684460 # Mg LIG
114 23 7 0.000000 5.314000 23.042999 19.378460 # Mg LIG
115 24 7 0.000000 18.371000 0.428000 19.378460 # Mg LIG
116 25 7 0.000000 3.501000 23.233999 21.684460 # Mg LIG
117 26 7 0.000000 16.558001 0.619000 21.684460 # Mg LIG
118 13 7 0.000000 7.743000 29.726000 17.509460 # Mg LIG
119 14 7 0.000000 20.799000 7.111000 17.509460 # Mg LIG
120 3 2 0.000000 5.704000 9.170000 19.055460 # Ca LIG
121 4 2 0.000000 18.761000 31.785000 19.055460 # Ca LIG
122 27 3 0.000000 6.098000 10.247000 18.115459 # Cb LIG
123 28 3 0.000000 19.155001 32.862000 18.115459 # Cb LIG
124 27 5 0.000000 6.932000 11.258000 18.610460 # Cd LIG
125 28 5 0.000000 19.989000 33.873001 18.610460 # Cd LIG
126 27 6 0.000000 7.248000 11.206000 19.650459 # H LIG
127 28 6 0.000000 20.305000 33.820999 19.650459 # H LIG
128 3 9 0.000000 6.149000 9.140000 20.245461 # Ob LIG
129 4 9 0.000000 19.205999 31.754999 20.245461 # Ob LIG
130 3 8 0.000000 4.881000 8.269000 18.627460 # Oa LIG
131 4 8 0.000000 17.938000 30.884001 18.627460 # Oa LIG
132 27 10 0.000000 8.183000 13.257000 18.410460 # Oc LIG
133 28 10 0.000000 21.240000 35.872002 18.410460 # Oc LIG
134 1 8 0.000000 4.721000 6.715000 23.238461 # Oa LIG
135 2 8 0.000000 17.777000 29.330000 23.238461 # Oa LIG
136 1 8 0.000000 3.455000 7.631000 20.933460 # Oa LIG
137 2 8 0.000000 16.511000 30.246000 20.933460 # Oa LIG
138 29 10 0.000000 4.874000 9.358000 23.088459 # Oc LIG
139 30 10 0.000000 17.930000 31.973000 23.088459 # Oc LIG
140 31 10 0.000000 5.668000 6.177000 20.783461 # Oc LIG
141 32 10 0.000000 18.725000 28.792000 20.783461 # Oc LIG
142 29 4 0.000000 5.672000 10.284000 23.664459 # Cc LIG
143 30 4 0.000000 18.729000 32.898998 23.664459 # Cc LIG
144 7 2 0.000000 7.353000 13.445000 22.444460 # Ca LIG
145 8 2 0.000000 20.409000 36.060001 22.444460 # Ca LIG
146 29 3 0.000000 6.959000 12.368000 23.384460 # Cb LIG
147 30 3 0.000000 20.016001 34.983002 23.384460 # Cb LIG
148 27 4 0.000000 7.384000 12.331000 17.835461 # Cc LIG
149 28 4 0.000000 20.441000 34.945999 17.835461 # Cc LIG
150 29 5 0.000000 6.125000 11.357000 22.889460 # Cd LIG
151 30 5 0.000000 19.181000 33.972000 22.889460 # Cd LIG
152 29 6 0.000000 5.809000 11.409000 21.849461 # H LIG
153 30 6 0.000000 18.865999 34.023998 21.849461 # H LIG
154 7 9 0.000000 6.908000 13.475000 21.254459 # Ob LIG
155 8 9 0.000000 19.965000 36.090000 21.254459 # Ob LIG
156 7 8 0.000000 8.175000 14.346000 22.871460 # Oa LIG
157 8 8 0.000000 21.232000 36.960999 22.871460 # Oa LIG
158 3 8 0.000000 8.336000 15.900000 18.260460 # Oa LIG
159 4 8 0.000000 21.393000 38.514999 18.260460 # Oa LIG
160 5 8 0.000000 9.602000 14.984000 20.566460 # Oa LIG
161 6 8 0.000000 22.659000 37.598999 20.566460 # Oa LIG
162 32 10 0.000000 7.389000 16.438000 20.716461 # Oc LIG
163 32 10 0.000000 20.445999 39.053001 20.716461 # Oc LIG
164 13 8 0.000000 9.602000 30.059999 18.260460 # Oa LIG
165 14 8 0.000000 22.659000 7.445000 18.260460 # Oa LIG
166 11 8 0.000000 8.336000 30.976999 22.871460 # Oa LIG
167 12 8 0.000000 21.393000 8.362000 22.871460 # Oa LIG
168 25 8 0.000000 4.721000 21.791000 20.933460 # Oa LIG
169 32 8 0.000000 17.777000 44.405998 20.933460 # Oa LIG
170 32 10 0.000000 5.668000 21.254000 18.477459 # Oc LIG
171 32 10 0.000000 18.725000 43.868999 18.477459 # Oc LIG
172 32 8 0.000000 8.336000 0.824000 20.566460 # Oa LIG
173 18 8 0.000000 21.393000 23.438999 20.566460 # Oa LIG
174 32 10 0.000000 7.389000 1.361000 23.021460 # Oc LIG
175 32 10 0.000000 20.445999 23.976000 23.021460 # Oc LIG
176 32 10 0.000000 4.874000 39.512001 18.477459 # Oc LIG
177 32 10 0.000000 17.930000 16.896999 18.477459 # Oc LIG
178 21 2 0.000000 5.704000 39.324001 21.360460 # Ca LIG
179 22 2 0.000000 18.761000 16.709000 21.360460 # Ca LIG
180 32 3 0.000000 6.098000 40.401001 20.421459 # Cb LIG
181 32 3 0.000000 19.155001 17.785999 20.421459 # Cb LIG
182 32 4 0.000000 5.672000 40.438000 19.053459 # Cc LIG
183 32 4 0.000000 18.729000 17.823000 19.053459 # Cc LIG
184 32 5 0.000000 6.932000 41.410999 20.916460 # Cd LIG
185 32 5 0.000000 19.989000 18.796000 20.916460 # Cd LIG
186 32 6 0.000000 7.248000 41.359001 21.955460 # H LIG
187 32 6 0.000000 20.305000 18.743999 21.955460 # H LIG
188 21 9 0.000000 6.149000 39.292999 22.550461 # Ob LIG
189 22 9 0.000000 19.205999 16.677999 22.550461 # Ob LIG
190 21 8 0.000000 4.882000 38.423000 20.933460 # Oa LIG
191 22 8 0.000000 17.938000 15.808000 20.933460 # Oa LIG
192 32 3 0.000000 6.959000 42.521000 18.773460 # Cb LIG
193 32 3 0.000000 20.016001 19.906000 18.773460 # Cb LIG
194 32 4 0.000000 7.384000 42.484001 20.140461 # Cc LIG
195 32 4 0.000000 20.441000 19.868999 20.140461 # Cc LIG
196 32 5 0.000000 6.125000 41.509998 18.277460 # Cd LIG
197 32 5 0.000000 19.181000 18.895000 18.277460 # Cd LIG
198 32 8 0.000000 8.175000 44.499001 18.260460 # Oa LIG
199 8 8 0.000000 21.232000 21.884001 18.260460 # Oa LIG
200 32 10 0.000000 8.183000 43.410000 20.716461 # Oc LIG
201 32 10 0.000000 21.240000 20.795000 20.716461 # Oc LIG
202 32 10 0.000000 5.668000 36.330002 23.088459 # Oc LIG
203 32 10 0.000000 18.725000 13.715000 23.088459 # Oc LIG
204 32 2 0.000000 7.353000 43.598000 17.833460 # Ca LIG
205 8 2 0.000000 20.409000 20.983000 17.833460 # Ca LIG
206 33 9 0.000000 6.908000 43.627998 23.559460 # Ob LIG
207 34 9 0.000000 19.965000 21.013000 23.559460 # Ob LIG
208 15 8 0.000000 9.602000 45.137001 22.871460 # Oa LIG
209 16 8 0.000000 22.659000 22.521999 22.871460 # Oa LIG
210 19 8 0.000000 4.721000 36.868000 18.627460 # Oa LIG
211 20 8 0.000000 17.778000 14.253000 18.627460 # Oa LIG
212 9 8 0.000000 3.455000 37.785000 23.238461 # Oa LIG
213 10 8 0.000000 16.511000 15.170000 23.238461 # Oa LIG
214 32 10 0.000000 2.515000 22.156000 23.088459 # Oc LIG
215 32 10 0.000000 15.572000 44.771000 23.088459 # Oc LIG
216 32 4 0.000000 1.314000 22.385000 23.664459 # Cc LIG
217 32 4 0.000000 14.371000 45.000000 23.664459 # Cc LIG
218 15 2 0.000000 10.794000 44.875000 22.444460 # Ca LIG
219 16 2 0.000000 23.851000 22.260000 22.444460 # Ca LIG
220 32 3 0.000000 11.924000 45.073002 23.384460 # Cb LIG
221 16 3 0.000000 24.980000 22.458000 23.384460 # Cb LIG
222 32 5 0.000000 0.159000 22.240999 22.889460 # Cd LIG
223 32 5 0.000000 13.216000 44.855999 22.889460 # Cd LIG
224 32 6 0.000000 0.271000 21.941000 21.849461 # H LIG
225 32 6 0.000000 13.328000 44.556000 21.849461 # H LIG
226 15 9 0.000000 10.990000 44.474998 21.254459 # Ob LIG
227 16 9 0.000000 24.047001 21.860001 21.254459 # Ob LIG
228 32 4 0.000000 6.070000 35.174999 23.664459 # Cc LIG
229 32 4 0.000000 19.127001 12.560000 23.664459 # Cc LIG
230 11 2 0.000000 7.967000 32.139999 22.444460 # Ca LIG
231 12 2 0.000000 21.024000 9.525000 22.444460 # Ca LIG
232 32 3 0.000000 7.231000 33.020000 23.384460 # Cb LIG
233 32 3 0.000000 20.288000 10.405000 23.384460 # Cb LIG
234 32 5 0.000000 6.773000 34.248001 22.889460 # Cd LIG
235 32 5 0.000000 19.830000 11.633000 22.889460 # Cd LIG
236 32 6 0.000000 6.977000 34.494999 21.849461 # H LIG
237 32 6 0.000000 20.033001 11.880000 21.849461 # H LIG
238 11 9 0.000000 8.216000 32.509998 21.254459 # Ob LIG
239 12 9 0.000000 21.273001 9.895000 21.254459 # Ob LIG
240 32 10 0.000000 10.541000 30.612000 20.716461 # Oc LIG
241 32 10 0.000000 23.598000 7.997000 20.716461 # Oc LIG
242 19 2 0.000000 5.090000 35.705002 19.055460 # Ca LIG
243 20 2 0.000000 18.146000 13.090000 19.055460 # Ca LIG
244 32 3 0.000000 5.826000 34.825001 18.115459 # Cb LIG
245 32 3 0.000000 18.882000 12.210000 18.115459 # Cb LIG
246 32 5 0.000000 6.284000 33.597000 18.610460 # Cd LIG
247 32 5 0.000000 19.341000 10.982000 18.610460 # Cd LIG
248 32 6 0.000000 6.080000 33.349998 19.650459 # H LIG
249 32 6 0.000000 19.136999 10.735000 19.650459 # H LIG
250 19 9 0.000000 4.841000 35.334999 20.245461 # Ob LIG
251 20 9 0.000000 17.898001 12.720000 20.245461 # Ob LIG
252 32 10 0.000000 2.515000 37.233002 20.783461 # Oc LIG
253 32 10 0.000000 15.572000 14.618000 20.783461 # Oc LIG
254 35 9 0.000000 2.067000 38.446999 17.939461 # Ob LIG
255 36 9 0.000000 15.124000 15.832000 17.939461 # Ob LIG
256 9 2 0.000000 2.263000 38.046001 23.666460 # Ca LIG
257 10 2 0.000000 15.320000 15.431000 23.666460 # Ca LIG
258 32 3 0.000000 1.133000 37.848999 22.726460 # Cb LIG
259 32 3 0.000000 14.190000 15.234000 22.726460 # Cb LIG
260 32 4 0.000000 1.314000 37.462002 21.358459 # Cc LIG
261 32 4 0.000000 14.371000 14.847000 21.358459 # Cc LIG
262 32 5 0.000000 12.898000 15.451000 23.221460 # Cd LIG
263 32 5 0.000000 25.954000 38.066002 23.221460 # Cd LIG
264 37 6 0.000000 12.785000 15.751000 17.344460 # H LIG
265 38 6 0.000000 25.841999 38.366001 17.344460 # H LIG
266 5 2 0.000000 10.794000 14.722000 20.138460 # Ca LIG
267 6 2 0.000000 23.851000 37.337002 20.138460 # Ca LIG
268 32 3 0.000000 11.924000 14.919000 21.078461 # Cb LIG
269 32 3 0.000000 24.980000 37.534000 21.078461 # Cb LIG
270 32 4 0.000000 11.743000 15.306000 22.446461 # Cc LIG
271 32 4 0.000000 24.799000 37.921001 22.446461 # Cc LIG
272 32 5 0.000000 0.159000 37.317001 20.583460 # Cd LIG
273 32 5 0.000000 13.216000 14.702000 20.583460 # Cd LIG
274 32 6 0.000000 0.272000 37.016998 19.543461 # H LIG
275 32 6 0.000000 13.328000 14.402000 19.543461 # H LIG
276 5 9 0.000000 10.990000 14.322000 18.948460 # Ob LIG
277 6 9 0.000000 24.047001 36.937000 18.948460 # Ob LIG
278 32 10 0.000000 10.541000 15.535000 23.021460 # Oc LIG
279 32 10 0.000000 23.598000 38.150002 23.021460 # Oc LIG
280 39 9 0.000000 4.841000 5.182000 17.939461 # Ob LIG
281 40 9 0.000000 17.898001 27.797001 17.939461 # Ob LIG
282 32 10 0.000000 2.515000 7.080000 18.477459 # Oc LIG
283 32 10 0.000000 15.572000 29.695000 18.477459 # Oc LIG
284 1 2 0.000000 5.090000 5.552000 23.666460 # Ca LIG
285 2 2 0.000000 18.146000 28.167000 23.666460 # Ca LIG
286 32 3 0.000000 5.826000 4.672000 22.726460 # Cb LIG
287 32 3 0.000000 18.882000 27.287001 22.726460 # Cb LIG
288 31 4 0.000000 6.070000 5.022000 21.358459 # Cc LIG
289 32 4 0.000000 19.127001 27.636999 21.358459 # Cc LIG
290 32 5 0.000000 6.284000 3.444000 23.221460 # Cd LIG
291 32 5 0.000000 19.340000 26.059000 23.221460 # Cd LIG
292 41 6 0.000000 6.080000 3.197000 17.344460 # H LIG
293 42 6 0.000000 19.136999 25.812000 17.344460 # H LIG
294 32 2 0.000000 7.967000 1.987000 20.138460 # Ca LIG
295 18 2 0.000000 21.024000 24.601999 20.138460 # Ca LIG
296 31 3 0.000000 7.231000 2.866000 21.078461 # Cb LIG
297 32 3 0.000000 20.288000 25.481001 21.078461 # Cb LIG
298 32 4 0.000000 6.987000 2.516000 22.446461 # Cc LIG
299 32 4 0.000000 20.042999 25.131001 22.446461 # Cc LIG
300 31 5 0.000000 6.773000 4.094000 20.583460 # Cd LIG
301 32 5 0.000000 19.830000 26.709000 20.583460 # Cd LIG
302 31 6 0.000000 6.977000 4.341000 19.543461 # H LIG
303 32 6 0.000000 20.033001 26.955999 19.543461 # H LIG
304 32 9 0.000000 8.216000 2.357000 18.948460 # Ob LIG
305 18 9 0.000000 21.273001 24.972000 18.948460 # Ob LIG
306 1 2 0.000000 2.263000 7.893000 21.360460 # Ca LIG
307 2 2 0.000000 15.320000 30.507999 21.360460 # Ca LIG
308 32 3 0.000000 1.133000 7.696000 20.421459 # Cb LIG
309 32 3 0.000000 14.190000 30.311001 20.421459 # Cb LIG
310 32 4 0.000000 1.314000 7.309000 19.053459 # Cc LIG
311 32 4 0.000000 14.371000 29.924000 19.053459 # Cc LIG
312 32 5 0.000000 12.898000 30.528000 20.916460 # Cd LIG
313 32 5 0.000000 25.954000 7.913000 20.916460 # Cd LIG
314 32 6 0.000000 12.785000 30.827999 21.955460 # H LIG
315 32 6 0.000000 25.841999 8.213000 21.955460 # H LIG
316 1 9 0.000000 2.067000 8.293000 22.550461 # Ob LIG
317 2 9 0.000000 15.124000 30.908001 22.550461 # Ob LIG
318 32 3 0.000000 11.924000 29.996000 18.773460 # Cb LIG
319 32 3 0.000000 24.980000 7.381000 18.773460 # Cb LIG
320 32 4 0.000000 11.743000 30.382999 20.140461 # Cc LIG
321 32 4 0.000000 24.799000 7.768000 20.140461 # Cc LIG
322 32 5 0.000000 0.159000 7.164000 18.277460 # Cd LIG
323 32 5 0.000000 13.216000 29.778999 18.277460 # Cd LIG
324 13 2 0.000000 10.794000 29.799000 17.833460 # Ca LIG
325 14 2 0.000000 23.851000 7.184000 17.833460 # Ca LIG
326 43 9 0.000000 10.990000 29.398001 23.559460 # Ob LIG
327 44 9 0.000000 24.047001 6.783000 23.559460 # Ob LIG
328 25 2 0.000000 5.090000 20.628000 21.360460 # Ca LIG
329 32 2 0.000000 18.146000 43.243000 21.360460 # Ca LIG
330 32 3 0.000000 5.826000 19.749001 20.421459 # Cb LIG
331 32 3 0.000000 18.882000 42.363998 20.421459 # Cb LIG
332 32 4 0.000000 6.070000 20.099001 19.053459 # Cc LIG
333 32 4 0.000000 19.127001 42.714001 19.053459 # Cc LIG
334 32 5 0.000000 6.284000 18.521000 20.916460 # Cd LIG
335 32 5 0.000000 19.341000 41.136002 20.916460 # Cd LIG
336 32 6 0.000000 6.080000 18.274000 21.955460 # H LIG
337 32 6 0.000000 19.136999 40.889000 21.955460 # H LIG
338 25 9 0.000000 4.841000 20.257999 22.550461 # Ob LIG
339 32 9 0.000000 17.898001 42.873001 22.550461 # Ob LIG
340 32 3 0.000000 7.231000 17.943001 18.773460 # Cb LIG
341 32 3 0.000000 20.288000 40.557999 18.773460 # Cb LIG
342 32 4 0.000000 6.987000 17.593000 20.140461 # Cc LIG
343 32 4 0.000000 20.042999 40.208000 20.140461 # Cc LIG
344 32 5 0.000000 6.773000 19.171000 18.277460 # Cd LIG
345 32 5 0.000000 19.830000 41.785999 18.277460 # Cd LIG
346 3 2 0.000000 7.967000 17.063000 17.833460 # Ca LIG
347 4 2 0.000000 21.024000 39.678001 17.833460 # Ca LIG
348 45 9 0.000000 8.216000 17.433001 23.559460 # Ob LIG
349 46 9 0.000000 21.273001 40.048000 23.559460 # Ob LIG
350 47 9 0.000000 6.149000 24.216999 17.939461 # Ob LIG
351 48 9 0.000000 19.205999 1.602000 17.939461 # Ob LIG
352 23 8 0.000000 3.455000 22.708000 18.627460 # Oa LIG
353 24 8 0.000000 16.511000 0.093000 18.627460 # Oa LIG
354 32 10 0.000000 4.874000 24.434999 20.783461 # Oc LIG
355 32 10 0.000000 17.930000 1.820000 20.783461 # Oc LIG
356 5 2 0.000000 5.704000 24.247000 23.666460 # Ca LIG
357 32 2 0.000000 18.761000 1.632000 23.666460 # Ca LIG
358 32 3 0.000000 6.098000 25.323999 22.726460 # Cb LIG
359 32 3 0.000000 19.155001 2.709000 22.726460 # Cb LIG
360 32 4 0.000000 5.672000 25.361000 21.358459 # Cc LIG
361 32 4 0.000000 18.729000 2.746000 21.358459 # Cc LIG
362 32 5 0.000000 6.932000 26.334999 23.221460 # Cd LIG
363 32 5 0.000000 19.989000 3.720000 23.221460 # Cd LIG
364 49 6 0.000000 7.248000 26.282000 17.344460 # H LIG
365 50 6 0.000000 20.305000 3.667000 17.344460 # H LIG
366 5 8 0.000000 4.881000 23.346001 23.238461 # Oa LIG
367 32 8 0.000000 17.938000 0.731000 23.238461 # Oa LIG
368 9 2 0.000000 7.353000 28.521000 20.138460 # Ca LIG
369 10 2 0.000000 20.409000 5.906000 20.138460 # Ca LIG
370 32 3 0.000000 6.959000 27.444000 21.078461 # Cb LIG
371 32 3 0.000000 20.016001 4.829000 21.078461 # Cb LIG
372 32 4 0.000000 7.384000 27.407000 22.446461 # Cc LIG
373 32 4 0.000000 20.441000 4.792000 22.446461 # Cc LIG
374 32 5 0.000000 6.125000 26.434000 20.583460 # Cd LIG
375 32 5 0.000000 19.181000 3.819000 20.583460 # Cd LIG
376 32 6 0.000000 5.809000 26.486000 19.543461 # H LIG
377 32 6 0.000000 18.865999 3.871000 19.543461 # H LIG
378 9 9 0.000000 6.908000 28.552000 18.948460 # Ob LIG
379 10 9 0.000000 19.965000 5.937000 18.948460 # Ob LIG
380 9 8 0.000000 8.175000 29.422001 20.566460 # Oa LIG
381 10 8 0.000000 21.232000 6.807000 20.566460 # Oa LIG
382 32 10 0.000000 8.183000 28.333000 23.021460 # Oc LIG
383 32 10 0.000000 21.240000 5.718000 23.021460 # Oc LIG
384 23 2 0.000000 2.263000 22.969999 19.055460 # Ca LIG
385 24 2 0.000000 15.320000 0.355000 19.055460 # Ca LIG
386 23 3 0.000000 1.133000 22.771999 18.115459 # Cb LIG
387 32 3 0.000000 14.190000 0.157000 18.115459 # Cb LIG
388 32 5 0.000000 12.898000 0.374000 18.610460 # Cd LIG
389 32 5 0.000000 25.954000 22.989000 18.610460 # Cd LIG
390 32 6 0.000000 12.785000 0.674000 19.650459 # H LIG
391 32 6 0.000000 25.841999 23.289000 19.650459 # H LIG
392 23 9 0.000000 2.067000 23.370001 20.245461 # Ob LIG
393 24 9 0.000000 15.124000 0.755000 20.245461 # Ob LIG
394 32 10 0.000000 7.389000 31.514999 18.410460 # Oc LIG
395 32 10 0.000000 20.445999 8.900000 18.410460 # Oc LIG
396 51 6 0.000000 5.809000 41.563000 24.154461 # H LIG
397 52 6 0.000000 18.865999 18.948000 24.154461 # H LIG
398 32 10 0.000000 10.541000 0.459000 18.410460 # Oc LIG
399 32 10 0.000000 23.598000 23.073999 18.410460 # Oc LIG
400 32 4 0.000000 11.743000 0.230000 17.835461 # Cc LIG
401 32 4 0.000000 24.799999 22.844999 17.835461 # Cc LIG
402 32 4 0.000000 6.986000 32.669998 17.835461 # Cc LIG
403 32 4 0.000000 20.042999 10.055000 17.835461 # Cc LIG
404 53 6 0.000000 0.271000 6.864000 24.154461 # H LIG
405 54 6 0.000000 13.328000 29.479000 24.154461 # H LIG
406 55 6 0.000000 6.977000 19.417999 24.154461 # H LIG
