402 25 9 -0.720115 25.418926 36.058067 14.998999 # Ob LIG
403 25 10 -0.719651 27.999926 32.777069 16.829998 # Oc LIG
404 25 8 -0.731428 26.432926 34.888069 16.608999 # Oa LIG
405 25 9 -0.720115 26.825926 32.245068 12.720999 # Ob LIG
406 25 10 -0.719651 28.376926 36.123070 14.553999 # Oc LIG
407 25 8 -0.731428 27.339926 33.707069 14.330999 # Oa LIG
408 25 9 -0.720115 29.428926 35.368069 10.445999 # Ob LIG
409 25 6 0.130252 34.202694 18.088966 22.406998 # H LIG
410 25 6 0.130252 39.347694 11.723967 18.028000 # H LIG
411 25 6 0.130252 39.246696 9.445967 23.890999 # H LIG
412 25 6 0.130252 37.993694 11.120966 20.128998 # H LIG
413 25 6 0.130252 42.941692 19.841967 21.603998 # H LIG
414 25 6 0.130252 40.920692 18.791967 22.571999 # H LIG
415 25 6 0.130252 42.144695 17.880966 17.855000 # H LIG
416 25 6 0.130252 32.102695 17.787966 19.323999 # H LIG
417 25 6 0.130252 34.028694 16.571966 20.292000 # H LIG
418 25 6 0.130252 31.253693 19.788965 18.570000 # H LIG
419 25 6 0.130252 21.221693 19.874968 17.100998 # H LIG
420 25 6 0.130252 23.145693 21.092966 22.961998 # H LIG
421 25 6 0.130252 28.408695 28.226965 19.382999 # H LIG
422 25 6 0.130252 23.319693 19.577967 20.848000 # H LIG
423 25 6 0.130252 28.509693 25.951967 18.413998 # H LIG
424 25 6 0.130252 30.027695 18.878965 20.683998 # H LIG
425 25 6 0.130252 32.045692 17.821966 21.651999 # H LIG
426 25 6 0.130252 27.084694 26.553965 23.122999 # H LIG
427 25 7 1.286340 37.573692 14.817966 18.158998 # Ni LIG
428 25 7 1.286340 39.149696 15.674967 22.712999 # Ni LIG
429 25 7 1.286340 37.617695 16.610968 20.435999 # Ni LIG
430 25 7 1.286340 26.730694 21.063967 22.818998 # Ni LIG
431 25 7 1.286340 26.685694 22.859966 18.266998 # Ni LIG
432 25 7 1.286340 28.261694 22.000967 20.542999 # Ni LIG
433 25 3 0.449622 38.753693 12.727966 23.056999 # Cc LIG
434 25 2 -0.116375 35.227695 17.047966 17.132000 # Cb LIG
435 25 4 -0.185445 34.130695 17.755966 23.443998 # Cd LIG
436 25 2 -0.116375 32.993694 18.044966 17.368999 # Cb LIG
437 25 4 -0.185445 38.974693 10.304966 23.273998 # Cd LIG
438 25 4 -0.185445 39.041695 11.571966 23.821999 # Cd LIG
439 25 1 0.833564 36.335693 16.762966 23.021000 # Ca LIG
440 25 3 0.449622 40.362694 17.749968 20.778999 # Cc LIG
441 25 2 -0.116375 38.379692 12.527966 21.685999 # Cb LIG
442 25 4 -0.185445 38.308693 11.222966 21.167999 # Cd LIG
443 25 2 -0.116375 38.613693 10.092966 21.925999 # Cb LIG
444 25 4 -0.185445 42.341694 19.166967 20.991999 # Cd LIG
445 25 4 -0.185445 41.210693 18.590967 21.539000 # Cd LIG
446 25 1 0.833564 38.080696 13.628966 20.743999 # Ca LIG
447 25 3 0.449622 35.211693 16.617968 18.500999 # Cc LIG
448 25 2 -0.116375 40.726692 17.519966 19.410000 # Cb LIG
449 25 4 -0.185445 41.893692 18.109966 18.891998 # Cd LIG
450 25 2 -0.116375 42.714695 18.945967 19.647999 # Cb LIG
451 25 4 -0.185445 32.989693 17.610968 18.711998 # Cd LIG
452 25 4 -0.185445 34.056694 16.923967 19.259998 # Cd LIG
453 25 1 0.833564 39.924694 16.707966 18.467999 # Ca LIG
454 25 3 0.449622 24.326693 21.052965 17.924000 # Cc LIG
455 25 2 -0.116375 29.838696 20.152967 23.844999 # Cb LIG
456 25 4 -0.185445 31.001694 19.560966 17.532999 # Cd LIG
457 25 2 -0.116375 31.820694 18.719967 23.607998 # Cb LIG
458 25 4 -0.185445 22.107693 20.053967 17.712999 # Cd LIG
459 25 4 -0.185445 23.173693 20.742968 17.163998 # Cd LIG
460 25 1 0.833564 29.037693 20.970966 17.956999 # Ca LIG
461 25 3 0.449622 27.874695 24.947966 20.202000 # Cc LIG
462 25 2 -0.116375 24.343693 20.622967 19.292999 # Cb LIG
463 25 4 -0.185445 23.247694 19.909967 19.811998 # Cd LIG
464 25 2 -0.116375 22.111694 19.621965 19.056999 # Cb LIG
465 25 4 -0.185445 28.116695 27.369967 19.993000 # Cd LIG
466 25 4 -0.185445 28.184694 26.101965 19.443998 # Cd LIG
467 25 1 0.833564 25.449694 20.908966 20.233999 # Ca LIG
468 25 3 0.449622 29.473694 19.923967 22.475998 # Cc LIG
469 25 2 -0.116375 27.488693 25.146967 21.568998 # Cb LIG
470 25 4 -0.185445 27.412693 26.451967 22.087999 # Cd LIG
471 25 2 -0.116375 27.730694 27.581968 21.334000 # Cb LIG
472 25 4 -0.185445 31.447693 18.499968 22.264000 # Cd LIG
473 25 4 -0.185445 30.317696 19.078966 21.716000 # Cd LIG
474 25 1 0.833564 27.186693 24.045965 22.510998 # Ca LIG
475 25 10 -0.719651 28.378695 20.411966 21.870998 # Oc LIG
476 25 8 -0.731428 27.334694 22.825968 22.092999 # Oa LIG
477 25 9 -0.720115 29.429695 21.165966 19.148998 # Ob LIG
478 25 10 -0.719651 28.003695 23.755966 19.594999 # Oc LIG
479 25 8 -0.731428 26.434692 21.642965 19.815998 # Oa LIG
480 25 9 -0.720115 26.821693 24.286966 23.703999 # Ob LIG
481 25 10 -0.719651 25.296694 21.758966 17.319000 # Oc LIG
482 25 8 -0.731428 27.909695 21.456966 17.538998 # Oa LIG
483 25 9 -0.720115 25.422693 20.470966 21.426998 # Ob LIG
484 25 10 -0.719651 36.182693 15.914967 19.107998 # Oc LIG
485 25 8 -0.731428 38.794693 16.225965 18.884998 # Oa LIG
486 25 9 -0.720115 36.307693 17.200966 21.828999 # Ob LIG
487 25 10 -0.719651 38.888695 13.919967 23.660000 # Oc LIG
488 25 8 -0.731428 37.321693 16.030966 23.438999 # Oa LIG
489 25 9 -0.720115 37.714695 13.387966 19.550999 # Ob LIG
490 25 10 -0.719651 39.265694 17.265966 21.383999 # Oc LIG
491 25 8 -0.731428 38.228695 14.849966 21.160999 # Oa LIG
492 25 9 -0.720115 40.317696 16.510965 17.275999 # Ob LIG
493 25 6 0.130252 34.199120 18.099289 1.917000 # H LIG
494 25 6 0.130252 39.348885 11.726033 24.857998 # H LIG
495 25 6 0.130252 39.243118 9.456290 3.401000 # H LIG
496 25 6 0.130252 37.994888 11.123034 26.958998 # H LIG
497 25 6 0.130252 42.938118 19.852291 1.114000 # H LIG
498 25 6 0.130252 40.917118 18.802290 2.082000 # H LIG
499 25 6 0.130252 42.145885 17.883032 24.684998 # H LIG
500 25 6 0.130252 32.103886 17.790033 26.153997 # H LIG
501 25 6 0.130252 34.029884 16.574034 27.121998 # H LIG
502 25 6 0.130252 31.254887 19.791033 25.399998 # H LIG
503 25 6 0.130252 21.222885 19.877033 23.930998 # H LIG
504 25 6 0.130252 23.142117 21.103291 2.472000 # H LIG
505 25 6 0.130252 28.409885 28.229033 26.212997 # H LIG
506 25 6 0.130252 23.316116 19.588291 0.358000 # H LIG
507 25 6 0.130252 28.510887 25.954033 25.243998 # H LIG
508 25 6 0.130252 30.024117 18.889290 0.194000 # H LIG
509 25 6 0.130252 32.042118 17.832291 1.162000 # H LIG
510 25 6 0.130252 27.081118 26.564289 2.633000 # H LIG
511 25 7 1.286340 37.574886 14.820033 24.988998 # Ni LIG
512 25 7 1.286340 39.146118 15.685289 2.223000 # Ni LIG
513 25 7 1.286340 37.618885 16.613033 27.265999 # Ni LIG
514 25 7 1.286340 26.727118 21.074291 2.329000 # Ni LIG
515 25 7 1.286340 26.686886 22.862032 25.096998 # Ni LIG
516 25 7 1.286340 28.258118 22.011290 0.053000 # Ni LIG
517 25 3 0.449622 38.750118 12.738290 2.567000 # Cc LIG
518 25 2 -0.116375 35.228886 17.050034 23.961998 # Cb LIG
519 25 4 -0.185445 34.127117 17.766289 2.954000 # Cd LIG
520 25 2 -0.116375 32.994888 18.047033 24.198997 # Cb LIG
521 25 4 -0.185445 38.971115 10.315290 2.784000 # Cd LIG
522 25 4 -0.185445 39.038116 11.582290 3.332000 # Cd LIG
523 25 1 0.833564 36.332115 16.773291 2.531000 # Ca LIG
524 25 3 0.449622 40.359116 17.760290 0.289000 # Cc LIG
525 25 2 -0.116375 38.376118 12.538290 1.196000 # Cb LIG
526 25 4 -0.185445 38.305115 11.233290 0.678000 # Cd LIG
527 25 2 -0.116375 38.610115 10.103290 1.436000 # Cb LIG
528 25 4 -0.185445 42.338116 19.177290 0.502000 # Cd LIG
529 25 4 -0.185445 41.207115 18.601290 1.049001 # Cd LIG
530 25 1 0.833564 38.077118 13.639290 0.254000 # Ca LIG
531 25 3 0.449622 35.212887 16.620033 25.330997 # Cc LIG
532 25 2 -0.116375 40.727886 17.522032 26.239998 # Cb LIG
533 25 4 -0.185445 41.894886 18.112032 25.721998 # Cd LIG
534 25 2 -0.116375 42.715885 18.948034 26.477999 # Cb LIG
535 25 4 -0.185445 32.990887 17.613033 25.541998 # Cd LIG
536 25 4 -0.185445 34.057884 16.926033 26.089998 # Cd LIG
537 25 1 0.833564 39.925888 16.710033 25.297998 # Ca LIG
538 25 3 0.449622 24.327885 21.055033 24.753998 # Cc LIG
539 25 2 -0.116375 29.835117 20.163290 3.355000 # Cb LIG
540 25 4 -0.185445 31.002888 19.563032 24.362999 # Cd LIG
541 25 2 -0.116375 31.817118 18.730289 3.118000 # Cb LIG
542 25 4 -0.185445 22.108885 20.056032 24.542997 # Cd LIG
543 25 4 -0.185445 23.174885 20.745033 23.993998 # Cd LIG
544 25 1 0.833564 29.038887 20.973032 24.786999 # Ca LIG
545 25 3 0.449622 27.875885 24.950033 27.031998 # Cc LIG
546 25 2 -0.116375 24.344885 20.625032 26.122997 # Cb LIG
547 25 4 -0.185445 23.248886 19.912033 26.641998 # Cd LIG
548 25 2 -0.116375 22.112885 19.624033 25.886997 # Cb LIG
549 25 4 -0.185445 28.117886 27.372032 26.822998 # Cd LIG
550 25 4 -0.185445 28.185886 26.104033 26.273998 # Cd LIG
551 25 1 0.833564 25.450886 20.911032 27.063997 # Ca LIG
552 25 3 0.449622 29.470118 19.934290 1.986000 # Cc LIG
553 25 2 -0.116375 27.485117 25.157291 1.079000 # Cb LIG
554 25 4 -0.185445 27.409117 26.462290 1.598000 # Cd LIG
555 25 2 -0.116375 27.727116 27.592291 0.844000 # Cb LIG
556 25 4 -0.185445 31.444117 18.510290 1.774000 # Cd LIG
557 25 4 -0.185445 30.314117 19.089291 1.226000 # Cd LIG
558 25 1 0.833564 27.183117 24.056290 2.021000 # Ca LIG
559 25 10 -0.719651 28.375118 20.422291 1.381000 # Oc LIG
560 25 8 -0.731428 27.331118 22.836290 1.603000 # Oa LIG
561 25 9 -0.720115 29.430885 21.168032 25.978998 # Ob LIG
562 25 10 -0.719651 28.004887 23.758032 26.424997 # Oc LIG
563 25 8 -0.731428 26.435884 21.645033 26.645998 # Oa LIG
564 25 9 -0.720115 26.818117 24.297291 3.214000 # Ob LIG
565 25 10 -0.719651 25.297886 21.761034 24.148998 # Oc LIG
566 25 8 -0.731428 27.910887 21.459032 24.368998 # Oa LIG
567 25 9 -0.720115 25.419117 20.481289 0.937001 # Ob LIG
568 25 10 -0.719651 36.183887 15.917033 25.937998 # Oc LIG
569 25 8 -0.731428 38.795887 16.228033 25.714998 # Oa LIG
570 25 9 -0.720115 36.304115 17.211290 1.339000 # Ob LIG
571 25 10 -0.719651 38.885117 13.930290 3.170000 # Oc LIG
572 25 8 -0.731428 37.318115 16.041290 2.949000 # Oa LIG
573 25 9 -0.720115 37.715885 13.390033 26.380999 # Ob LIG
574 25 10 -0.719651 39.262115 17.276291 0.894000 # Oc LIG
575 25 8 -0.731428 38.225117 14.860291 0.671000 # Oa LIG
576 25 9 -0.720115 40.318886 16.513033 24.105999 # Ob LIG
577 25 6 0.130252 34.200310 18.101357 8.747000 # H LIG
578 25 6 0.130252 39.345310 11.736356 4.368000 # H LIG
579 25 6 0.130252 39.244308 9.458356 10.231000 # H LIG
580 25 6 0.130252 37.991310 11.133356 6.469000 # H LIG
581 25 6 0.130252 42.939308 19.854355 7.943999 # H LIG
582 25 6 0.130252 40.918308 18.804356 8.912000 # H LIG
583 25 6 0.130252 42.142311 17.893356 4.195000 # H LIG
584 25 6 0.130252 32.100311 17.800356 5.664000 # H LIG
585 25 6 0.130252 34.026310 16.584356 6.632000 # H LIG
586 25 6 0.130252 31.251308 19.801355 4.910000 # H LIG
587 25 6 0.130252 21.219309 19.887356 3.441000 # H LIG
588 25 6 0.130252 23.143309 21.105354 9.302000 # H LIG
589 25 6 0.130252 28.406309 28.239355 5.723000 # H LIG
590 25 6 0.130252 23.317308 19.590355 7.188000 # H LIG
591 25 6 0.130252 28.507309 25.964355 4.754000 # H LIG
592 25 6 0.130252 30.025309 18.891356 7.024000 # H LIG
593 25 6 0.130252 32.043308 17.834354 7.992000 # H LIG
594 25 6 0.130252 27.082310 26.566355 9.462999 # H LIG
595 25 7 1.286340 37.571308 14.830356 4.499000 # Ni LIG
596 25 7 1.286340 39.147308 15.687355 9.052999 # Ni LIG
597 25 7 1.286340 37.615311 16.623356 6.776000 # Ni LIG
598 25 7 1.286340 26.728310 21.076355 9.158999 # Ni LIG
599 25 7 1.286340 26.683310 22.872356 4.607000 # Ni LIG
600 25 7 1.286340 28.259308 22.013355 6.882999 # Ni LIG
601 25 3 0.449622 38.751308 12.740355 9.396999 # Cc LIG
602 25 2 -0.116375 35.225311 17.060356 3.472000 # Cb LIG
603 25 4 -0.185445 34.128311 17.768356 9.783999 # Cd LIG
604 25 2 -0.116375 32.991310 18.057356 3.709000 # Cb LIG
605 25 4 -0.185445 38.972309 10.317356 9.613999 # Cd LIG
606 25 4 -0.185445 39.039310 11.584355 10.162000 # Cd LIG
607 25 1 0.833564 36.333309 16.775356 9.361000 # Ca LIG
608 25 3 0.449622 40.360310 17.762356 7.118999 # Cc LIG
609 25 2 -0.116375 38.377308 12.540356 8.026000 # Cb LIG
610 25 4 -0.185445 38.306309 11.235355 7.507999 # Cd LIG
611 25 2 -0.116375 38.611309 10.105355 8.266000 # Cb LIG
612 25 4 -0.185445 42.339310 19.179356 7.332000 # Cd LIG
613 25 4 -0.185445 41.208309 18.603355 7.879000 # Cd LIG
614 25 1 0.833564 38.078308 13.641356 7.084000 # Ca LIG
615 25 3 0.449622 35.209309 16.630356 4.841000 # Cc LIG
616 25 2 -0.116375 40.724308 17.532356 5.750000 # Cb LIG
617 25 4 -0.185445 41.891308 18.122356 5.232000 # Cd LIG
618 25 2 -0.116375 42.712311 18.958355 5.988000 # Cb LIG
619 25 4 -0.185445 32.987309 17.623356 5.052000 # Cd LIG
620 25 4 -0.185445 34.054310 16.936356 5.599999 # Cd LIG
621 25 1 0.833564 39.922310 16.720356 4.808000 # Ca LIG
622 25 3 0.449622 24.324308 21.065355 4.264000 # Cc LIG
623 25 2 -0.116375 29.836309 20.165356 10.184999 # Cb LIG
624 25 4 -0.185445 30.999310 19.573357 3.873000 # Cd LIG
625 25 2 -0.116375 31.818310 18.732357 9.948000 # Cb LIG
626 25 4 -0.185445 22.105309 20.066357 4.052999 # Cd LIG
627 25 4 -0.185445 23.171309 20.755356 3.504000 # Cd LIG
628 25 1 0.833564 29.035309 20.983356 4.297000 # Ca LIG
629 25 3 0.449622 27.872309 24.960356 6.542000 # Cc LIG
630 25 2 -0.116375 24.341309 20.635357 5.632999 # Cb LIG
631 25 4 -0.185445 23.245310 19.922356 6.151999 # Cd LIG
632 25 2 -0.116375 22.109310 19.634356 5.397000 # Cb LIG
633 25 4 -0.185445 28.114309 27.382355 6.333000 # Cd LIG
634 25 4 -0.185445 28.182308 26.114355 5.783999 # Cd LIG
635 25 1 0.833564 25.447309 20.921356 6.573999 # Ca LIG
636 25 3 0.449622 29.471310 19.936356 8.816000 # Cc LIG
637 25 2 -0.116375 27.486309 25.159355 7.908999 # Cb LIG
638 25 4 -0.185445 27.410309 26.464355 8.427999 # Cd LIG
639 25 2 -0.116375 27.728310 27.594357 7.674000 # Cb LIG
640 25 4 -0.185445 31.445309 18.512356 8.604000 # Cd LIG
641 25 4 -0.185445 30.315310 19.091354 8.056000 # Cd LIG
642 25 1 0.833564 27.184309 24.058355 8.851000 # Ca LIG
643 25 10 -0.719651 28.376308 20.424355 8.210999 # Oc LIG
644 25 8 -0.731428 27.332310 22.838356 8.433000 # Oa LIG
645 25 9 -0.720115 29.427309 21.178356 5.488999 # Ob LIG
646 25 10 -0.719651 28.001308 23.768356 5.934999 # Oc LIG
647 25 8 -0.731428 26.432308 21.655355 6.156000 # Oa LIG
648 25 9 -0.720115 26.819309 24.299355 10.044000 # Ob LIG
649 25 10 -0.719651 25.294310 21.771355 3.659000 # Oc LIG
650 25 8 -0.731428 27.907310 21.469357 3.879000 # Oa LIG
651 25 9 -0.720115 25.420309 20.483356 7.767000 # Ob LIG
652 25 10 -0.719651 36.180309 15.927356 5.448000 # Oc LIG
653 25 8 -0.731428 38.792309 16.238356 5.224999 # Oa LIG
654 25 9 -0.720115 36.305309 17.213356 8.169000 # Ob LIG
655 25 10 -0.719651 38.886307 13.932356 10.000000 # Oc LIG
656 25 8 -0.731428 37.319309 16.043356 9.778999 # Oa LIG
657 25 9 -0.720115 37.712311 13.400355 5.891000 # Ob LIG
658 25 10 -0.719651 39.263309 17.278355 7.724000 # Oc LIG
659 25 8 -0.731428 38.226311 14.862356 7.500999 # Oa LIG
660 25 9 -0.720115 40.315308 16.523355 3.616000 # Ob LIG
661 25 6 0.130252 34.201500 18.103420 15.576999 # H LIG
662 25 6 0.130252 39.346500 11.738421 11.197999 # H LIG
663 25 6 0.130252 39.245502 9.460422 17.060999 # H LIG
664 25 6 0.130252 37.992500 11.135422 13.298999 # H LIG
665 25 6 0.130252 42.940502 19.856422 14.773998 # H LIG
666 25 6 0.130252 40.919502 18.806421 15.741999 # H LIG
667 25 6 0.130252 42.143501 17.895420 11.024999 # H LIG
668 25 6 0.130252 32.101501 17.802422 12.493999 # H LIG
669 25 6 0.130252 34.027500 16.586422 13.461999 # H LIG
670 25 6 0.130252 31.252501 19.803421 11.739999 # H LIG
671 25 6 0.130252 21.220501 19.889421 10.270999 # H LIG
672 25 6 0.130252 23.144501 21.107422 16.132000 # H LIG
673 25 6 0.130252 28.407501 28.241421 12.552999 # H LIG
674 25 6 0.130252 23.318501 19.592422 14.017999 # H LIG
675 25 6 0.130252 28.508501 25.966421 11.583999 # H LIG
676 25 6 0.130252 30.026501 18.893421 13.853999 # H LIG
677 25 6 0.130252 32.044502 17.836422 14.821999 # H LIG
678 25 6 0.130252 27.083502 26.568420 16.292999 # H LIG
679 25 7 1.286340 37.572502 14.832421 11.328999 # Ni LIG
680 25 7 1.286340 39.148502 15.689421 15.882999 # Ni LIG
681 25 7 1.286340 37.616501 16.625422 13.605999 # Ni LIG
682 25 7 1.286340 26.729502 21.078423 15.988998 # Ni LIG
683 25 7 1.286340 26.684502 22.874420 11.436999 # Ni LIG
684 25 7 1.286340 28.260502 22.015421 13.712999 # Ni LIG
685 25 3 0.449622 38.752502 12.742421 16.226999 # Cc LIG
686 25 2 -0.116375 35.226501 17.062422 10.301999 # Cb LIG
687 25 4 -0.185445 34.129501 17.770420 16.613998 # Cd LIG
688 25 2 -0.116375 32.992500 18.059422 10.538999 # Cb LIG
689 25 4 -0.185445 38.973503 10.319422 16.443998 # Cd LIG
690 25 4 -0.185445 39.040501 11.586421 16.991999 # Cd LIG
691 25 1 0.833564 36.334503 16.777422 16.190998 # Ca LIG
692 25 3 0.449622 40.361500 17.764421 13.948999 # Cc LIG
693 25 2 -0.116375 38.378502 12.542421 14.855999 # Cb LIG
694 25 4 -0.185445 38.307503 11.237421 14.337999 # Cd LIG
695 25 2 -0.116375 38.612503 10.107421 15.095999 # Cb LIG
696 25 4 -0.185445 42.340500 19.181421 14.161999 # Cd LIG
697 25 4 -0.185445 41.209503 18.605421 14.709000 # Cd LIG
698 25 1 0.833564 38.079502 13.643421 13.913999 # Ca LIG
699 25 3 0.449622 35.210503 16.632421 11.670999 # Cc LIG
700 25 2 -0.116375 40.725502 17.534420 12.579999 # Cb LIG
701 25 4 -0.185445 41.892502 18.124420 12.061999 # Cd LIG
702 25 2 -0.116375 42.713501 18.960423 12.817999 # Cb LIG
703 25 4 -0.185445 32.988503 17.625422 11.881999 # Cd LIG
704 25 4 -0.185445 34.055500 16.938421 12.429998 # Cd LIG
705 25 1 0.833564 39.923500 16.722422 11.637999 # Ca LIG
706 25 3 0.449622 24.325500 21.067421 11.093999 # Cc LIG
707 25 2 -0.116375 29.837502 20.167421 17.014999 # Cb LIG
708 25 4 -0.185445 31.000502 19.575420 10.702999 # Cd LIG
709 25 2 -0.116375 31.819502 18.734421 16.778000 # Cb LIG
710 25 4 -0.185445 22.106501 20.068420 10.882999 # Cd LIG
711 25 4 -0.185445 23.172501 20.757421 10.333999 # Cd LIG
712 25 1 0.833564 29.036501 20.985420 11.126999 # Ca LIG
713 25 3 0.449622 27.873501 24.962421 13.371999 # Cc LIG
714 25 2 -0.116375 24.342501 20.637421 12.462999 # Cb LIG
715 25 4 -0.185445 23.246502 19.924421 12.981998 # Cd LIG
716 25 2 -0.116375 22.110500 19.636421 12.226999 # Cb LIG
717 25 4 -0.185445 28.115501 27.384420 13.162999 # Cd LIG
718 25 4 -0.185445 28.183502 26.116421 12.613998 # Cd LIG
719 25 1 0.833564 25.448502 20.923420 13.403999 # Ca LIG
720 25 3 0.449622 29.472502 19.938421 15.645999 # Cc LIG
721 25 2 -0.116375 27.487501 25.161423 14.738998 # Cb LIG
722 25 4 -0.185445 27.411501 26.466421 15.257999 # Cd LIG
723 25 2 -0.116375 27.729500 27.596422 14.503999 # Cb LIG
724 25 4 -0.185445 31.446501 18.514421 15.433999 # Cd LIG
725 25 4 -0.185445 30.316502 19.093422 14.885999 # Cd LIG
726 25 1 0.833564 27.185501 24.060421 15.680999 # Ca LIG
727 25 10 -0.719651 28.377502 20.426422 15.040998 # Oc LIG
728 25 8 -0.731428 27.333502 22.840422 15.262999 # Oa LIG
729 25 9 -0.720115 29.428501 21.180420 12.318998 # Ob LIG
730 25 10 -0.719651 28.002502 23.770420 12.764999 # Oc LIG
731 25 8 -0.731428 26.433500 21.657421 12.985999 # Oa LIG
732 25 9 -0.720115 26.820501 24.301422 16.873999 # Ob LIG
733 25 10 -0.719651 25.295502 21.773422 10.488999 # Oc LIG
734 25 8 -0.731428 27.908501 21.471420 10.708999 # Oa LIG
735 25 9 -0.720115 25.421501 20.485420 14.596999 # Ob LIG
736 25 10 -0.719651 36.181503 15.929421 12.277999 # Oc LIG
737 25 8 -0.731428 38.793503 16.240421 12.054998 # Oa LIG
738 25 9 -0.720115 36.306503 17.215422 14.998999 # Ob LIG
739 25 10 -0.719651 38.887501 13.934422 16.829998 # Oc LIG
740 25 8 -0.731428 37.320503 16.045422 16.608999 # Oa LIG
741 25 9 -0.720115 37.713501 13.402421 12.720999 # Ob LIG
742 25 10 -0.719651 39.264503 17.280422 14.553999 # Oc LIG
743 25 8 -0.731428 38.227501 14.864422 14.330999 # Oa LIG
744 25 9 -0.720115 40.316502 16.525421 10.445999 # Ob LIG
745 25 6 0.130252 1.538116 36.931614 22.406998 # H LIG
746 25 6 0.130252 6.683115 30.566614 18.028000 # H LIG
747 25 6 0.130252 6.582117 28.288612 23.890999 # H LIG
748 25 6 0.130252 5.329115 29.963614 20.128998 # H LIG
749 25 6 0.130252 32.052269 0.999322 21.603998 # H LIG
750 25 6 0.130252 8.256117 37.634613 22.571999 # H LIG
751 25 6 0.130252 9.480116 36.723614 17.855000 # H LIG
752 25 6 0.130252 42.992119 36.630615 19.323999 # H LIG
753 25 6 0.130252 1.364115 35.414612 20.292000 # H LIG
754 25 6 0.130252 20.364267 0.946322 18.570000 # H LIG
755 25 6 0.130252 10.332269 1.032322 17.100998 # H LIG
756 25 6 0.130252 12.256269 2.250322 22.961998 # H LIG
757 25 6 0.130252 17.519268 9.384321 19.382999 # H LIG
758 25 6 0.130252 12.430269 0.735322 20.848000 # H LIG
759 25 6 0.130252 17.620268 7.109322 18.413998 # H LIG
760 25 6 0.130252 19.138268 0.036322 20.683998 # H LIG
761 25 6 0.130252 42.935120 36.664612 21.651999 # H LIG
762 25 6 0.130252 16.195269 7.711321 23.122999 # H LIG
763 25 7 1.286340 4.909117 33.660614 18.158998 # Ni LIG
764 25 7 1.286340 6.485117 34.517612 22.712999 # Ni LIG
765 25 7 1.286340 4.953115 35.453613 20.435999 # Ni LIG
766 25 7 1.286340 15.841269 2.221323 22.818998 # Ni LIG
767 25 7 1.286340 15.796269 4.017322 18.266998 # Ni LIG
768 25 7 1.286340 17.372269 3.158322 20.542999 # Ni LIG
769 25 3 0.449622 6.089117 31.570614 23.056999 # Cc LIG
770 25 2 -0.116375 2.563116 35.890614 17.132000 # Cb LIG
771 25 4 -0.185445 1.466116 36.598614 23.443998 # Cd LIG
772 25 2 -0.116375 0.329115 36.887615 17.368999 # Cb LIG
773 25 4 -0.185445 6.310116 29.147614 23.273998 # Cd LIG
774 25 4 -0.185445 6.377115 30.414614 23.821999 # Cd LIG
775 25 1 0.833564 3.671116 35.605614 23.021000 # Ca LIG
776 25 3 0.449622 7.698114 36.592613 20.778999 # Cc LIG
777 25 2 -0.116375 5.715117 31.370613 21.685999 # Cb LIG
778 25 4 -0.185445 5.644115 30.065613 21.167999 # Cd LIG
779 25 2 -0.116375 5.949116 28.935612 21.925999 # Cb LIG
780 25 4 -0.185445 31.452267 0.324322 20.991999 # Cd LIG
781 25 4 -0.185445 8.546116 37.433613 21.539000 # Cd LIG
782 25 1 0.833564 5.416117 32.471615 20.743999 # Ca LIG
783 25 3 0.449622 2.547115 35.460613 18.500999 # Cc LIG
784 25 2 -0.116375 8.062117 36.362614 19.410000 # Cb LIG
785 25 4 -0.185445 9.229116 36.952614 18.891998 # Cd LIG
786 25 2 -0.116375 31.825268 0.103322 19.647999 # Cb LIG
787 25 4 -0.185445 0.325115 36.453613 18.711998 # Cd LIG
788 25 4 -0.185445 1.392115 35.766613 19.259998 # Cd LIG
789 25 1 0.833564 7.260115 35.550613 18.467999 # Ca LIG
790 25 3 0.449622 13.437269 2.210322 17.924000 # Cc LIG
791 25 2 -0.116375 18.949268 1.310322 23.844999 # Cb LIG
792 25 4 -0.185445 20.112268 0.718322 17.532999 # Cd LIG
793 25 2 -0.116375 42.710117 37.562614 23.607998 # Cb LIG
794 25 4 -0.185445 11.218268 1.211322 17.712999 # Cd LIG
795 25 4 -0.185445 12.284268 1.900322 17.163998 # Cd LIG
796 25 1 0.833564 18.148268 2.128322 17.956999 # Ca LIG
797 25 3 0.449622 16.985268 6.105322 20.202000 # Cc LIG
798 25 2 -0.116375 13.454268 1.780322 19.292999 # Cb LIG
799 25 4 -0.185445 12.358269 1.067322 19.811998 # Cd LIG
800 25 2 -0.116375 11.222269 0.779322 19.056999 # Cb LIG
801 25 4 -0.185445 17.227268 8.527321 19.993000 # Cd LIG
802 25 4 -0.185445 17.295267 7.259322 19.443998 # Cd LIG
803 25 1 0.833564 14.560269 2.066322 20.233999 # Ca LIG
804 25 3 0.449622 18.584269 1.081322 22.475998 # Cc LIG
805 25 2 -0.116375 16.599268 6.304323 21.568998 # Cb LIG
806 25 4 -0.185445 16.523268 7.609322 22.087999 # Cd LIG
807 25 2 -0.116375 16.841269 8.739323 21.334000 # Cb LIG
808 25 4 -0.185445 42.337116 37.342613 22.264000 # Cd LIG
809 25 4 -0.185445 19.428268 0.236322 21.716000 # Cd LIG
810 25 1 0.833564 16.297268 5.203322 22.510998 # Ca LIG
811 25 10 -0.719651 17.489267 1.569322 21.870998 # Oc LIG
